Category,ID,Latitude,Longitude,Date,MODIS_Tile,MCD43A4_006_Line_Y_500m,MCD43A4_006_Sample_X_500m,MCD43A4_006_Nadir_Reflectance_Band1,MCD43A4_006_Nadir_Reflectance_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill_Description
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-26,h11v04,1376,1229,0.034,0.1751,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-27,h11v04,1376,1229,0.0316,0.1662,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-28,h11v04,1376,1229,0.0314,0.1619,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-29,h11v04,1376,1229,0.0314,0.162,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-30,h11v04,1376,1229,0.0314,0.162,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-10-31,h11v04,1376,1229,0.0303,0.1603,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-01,h11v04,1376,1229,0.0305,0.1608,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-02,h11v04,1376,1229,0.0314,0.1657,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-03,h11v04,1376,1229,0.0306,0.1653,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-04,h11v04,1376,1229,0.0306,0.1652,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-05,h11v04,1376,1229,0.0305,0.1649,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-06,h11v04,1376,1229,0.0304,0.1647,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-07,h11v04,1376,1229,0.0303,0.1645,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-08,h11v04,1376,1229,0.03,0.1649,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-09,h11v04,1376,1229,0.0299,0.1647,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-10,h11v04,1376,1229,0.0291,0.1647,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-11,h11v04,1376,1229,0.029,0.1645,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-12,h11v04,1376,1229,0.0293,0.1656,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-13,h11v04,1376,1229,0.0287,0.1647,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-14,h11v04,1376,1229,0.0273,0.1551,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-15,h11v04,1376,1229,0.0268,0.1564,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-16,h11v04,1376,1229,0.0269,0.156,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-17,h11v04,1376,1229,0.0254,0.1529,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-18,h11v04,1376,1229,0.025,0.1536,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-19,h11v04,1376,1229,0.0246,0.1504,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-20,h11v04,1376,1229,0.0246,0.1502,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-21,h11v04,1376,1229,0.0218,0.1483,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-22,h11v04,1376,1229,0.0219,0.1486,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-23,h11v04,1376,1229,0.0219,0.1488,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-24,h11v04,1376,1229,0.0213,0.146,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-25,h11v04,1376,1229,0.0213,0.1462,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-26,h11v04,1376,1229,0.0217,0.1474,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-27,h11v04,1376,1229,0.0213,0.146,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-28,h11v04,1376,1229,0.0213,0.1463,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-29,h11v04,1376,1229,0.0198,0.1463,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-11-30,h11v04,1376,1229,0.0196,0.1508,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-01,h11v04,1376,1229,0.0195,0.1496,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-02,h11v04,1376,1229,0.0185,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-03,h11v04,1376,1229,0.0187,0.1489,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-04,h11v04,1376,1229,0.0187,0.1489,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-05,h11v04,1376,1229,0.0187,0.1489,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-06,h11v04,1376,1229,0.0187,0.149,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-07,h11v04,1376,1229,0.0179,0.148,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-08,h11v04,1376,1229,0.018,0.148,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-09,h11v04,1376,1229,0.018,0.148,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-10,h11v04,1376,1229,0.0181,0.1481,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-11,h11v04,1376,1229,0.0181,0.1481,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-12,h11v04,1376,1229,0.0199,0.1484,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-13,h11v04,1376,1229,0.025,0.1497,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-14,h11v04,1376,1229,0.0251,0.1499,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-15,h11v04,1376,1229,0.0252,0.1501,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-16,h11v04,1376,1229,0.0253,0.1503,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-17,h11v04,1376,1229,0.0253,0.1505,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-18,h11v04,1376,1229,0.0254,0.1506,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-19,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-20,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-21,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-22,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-23,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-24,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-25,h11v04,1376,1229,0.0272,0.1539,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-26,h11v04,1376,1229,0.1253,0.2371,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-27,h11v04,1376,1229,0.1253,0.237,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-28,h11v04,1376,1229,0.1252,0.2369,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-29,h11v04,1376,1229,0.1252,0.2369,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-30,h11v04,1376,1229,0.1251,0.2368,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.765217391,ELKBR171,44.26646,-90.59978,2015-12-31,h11v04,1376,1229,0.1251,0.2368,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-01,h11v04,1368,1220,0.0746,0.2092,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-02,h11v04,1368,1220,0.0758,0.213,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-03,h11v04,1368,1220,0.0757,0.2131,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-04,h11v04,1368,1220,0.0756,0.2132,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-05,h11v04,1368,1220,0.0755,0.2132,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-06,h11v04,1368,1220,0.0754,0.2133,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-07,h11v04,1368,1220,0.0753,0.2134,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-08,h11v04,1368,1220,0.0752,0.2136,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-09,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-10,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-11,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-12,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-13,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-14,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-15,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-16,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-17,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-18,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-19,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-20,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-21,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-22,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-23,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-24,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-25,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-26,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-27,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-28,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-29,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-30,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-01-31,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-02-01,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
1.813043478,ELKBR102,44.29776,-90.69657,2015-02-02,h11v04,1368,1220,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
